variant,pooling,fit_count,val_fraction,scaler,pca_dim,detector,detector_params,threshold_method,auc_mean,auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,fpr_mean,fpr_std,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std
mask_edge0,global,95,0.65,standard,40,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.9,0.9808,0.03861605883567092,0.9851851851851852,0.03312693299999689,0.944,0.06693280212272606,0.9625014219734715,0.032259161809912965,0.04,0.0894427190999916,23.6,1.673320053068151,0.4,0.8944271909999159,9.6,0.8944271909999159,1.4,1.6733200530681511
mask_edge0,global,95,0.65,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.88,0.9808,0.03861605883567092,0.9851851851851852,0.03312693299999689,0.944,0.06693280212272606,0.9625014219734715,0.032259161809912965,0.04,0.0894427190999916,23.6,1.673320053068151,0.4,0.8944271909999159,9.6,0.8944271909999159,1.4,1.6733200530681511
mask_edge0,global,95,0.65,standard,40,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.9,0.9808,0.03861605883567092,0.9851851851851852,0.03312693299999689,0.944,0.06693280212272606,0.9625014219734715,0.032259161809912965,0.04,0.0894427190999916,23.6,1.673320053068151,0.4,0.8944271909999159,9.6,0.8944271909999159,1.4,1.6733200530681511
gaussian_edge0,global,105,0.65,robust,32,knn,k=5,benign-q0.78,0.9725714285714286,0.0437805287071496,0.9375457875457875,0.07285948169071982,0.992,0.017888543819998326,0.9624942258206884,0.036180088275112154,0.2571428571428571,0.3097069055525543,24.8,0.44721359549995765,1.8,2.1679483388678804,5.2,2.1679483388678804,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,robust,32,knn,k=5,benign-q0.8,0.9725714285714286,0.0437805287071496,0.9375457875457875,0.07285948169071982,0.992,0.017888543819998326,0.9624942258206884,0.036180088275112154,0.2571428571428571,0.3097069055525543,24.8,0.44721359549995765,1.8,2.1679483388678804,5.2,2.1679483388678804,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,robust,40,knn,k=10,benign-q0.78,0.976,0.04206894244412789,0.9375457875457875,0.07285948169071982,0.992,0.017888543819998326,0.9624942258206884,0.036180088275112154,0.2571428571428571,0.3097069055525543,24.8,0.44721359549995765,1.8,2.1679483388678804,5.2,2.1679483388678804,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,standard,40,knn,k=15,benign-q0.78,0.976,0.04206894244412789,0.9375457875457875,0.07285948169071982,0.992,0.017888543819998326,0.9624942258206884,0.036180088275112154,0.2571428571428571,0.3097069055525543,24.8,0.44721359549995765,1.8,2.1679483388678804,5.2,2.1679483388678804,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,standard,40,knn,k=5,benign-q0.78,0.976,0.04206894244412789,0.9375457875457875,0.07285948169071982,0.992,0.017888543819998326,0.9624942258206884,0.036180088275112154,0.2571428571428571,0.3097069055525543,24.8,0.44721359549995765,1.8,2.1679483388678804,5.2,2.1679483388678804,0.2,0.447213595499958
mask_edge0,global,100,0.6,robust,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9800000000000001,0.03417601498127014,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2,0.17320508075688773,25.0,0.0,2.0,1.7320508075688772,8.0,1.7320508075688772,0.0,0.0
mask_edge0,global,100,0.6,robust,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.9800000000000001,0.03417601498127014,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2,0.17320508075688773,25.0,0.0,2.0,1.7320508075688772,8.0,1.7320508075688772,0.0,0.0
mask_edge0,global,100,0.6,robust,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9800000000000001,0.03417601498127014,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2,0.17320508075688773,25.0,0.0,2.0,1.7320508075688772,8.0,1.7320508075688772,0.0,0.0
mask_edge0,global,100,0.6,robust,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.9800000000000001,0.03417601498127014,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2,0.17320508075688773,25.0,0.0,2.0,1.7320508075688772,8.0,1.7320508075688772,0.0,0.0
mask_edge0,global,100,0.65,robust,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9777777777777776,0.037973349979189004,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.22222222222222224,0.19245008972987526,25.0,0.0,2.0,1.7320508075688772,7.0,1.7320508075688772,0.0,0.0
mask_edge0,global,100,0.65,robust,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.9777777777777776,0.037973349979189004,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.22222222222222224,0.19245008972987526,25.0,0.0,2.0,1.7320508075688772,7.0,1.7320508075688772,0.0,0.0
mask_edge0,global,100,0.65,robust,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9777777777777776,0.037973349979189004,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.22222222222222224,0.19245008972987526,25.0,0.0,2.0,1.7320508075688772,7.0,1.7320508075688772,0.0,0.0
mask_edge0,global,100,0.65,robust,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.9777777777777776,0.037973349979189004,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.22222222222222224,0.19245008972987526,25.0,0.0,2.0,1.7320508075688772,7.0,1.7320508075688772,0.0,0.0
gaussian_edge0,global,105,0.65,robust,48,iforest,n=300;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.968,0.05694250591247133,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
gaussian_edge0,global,105,0.65,robust,48,iforest,n=300;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.968,0.05694250591247133,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
mask_edge0,global,105,0.65,robust,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9862857142857143,0.027582899168336387,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
mask_edge0,global,105,0.65,robust,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.8,0.9862857142857143,0.027582899168336387,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
mask_edge0,global,105,0.65,robust,48,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.9862857142857143,0.027582899168336387,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
mask_edge0,global,105,0.65,robust,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9862857142857143,0.027582899168336387,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
mask_edge0,global,105,0.65,robust,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.8,0.9862857142857143,0.027582899168336387,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
mask_edge0,global,105,0.65,robust,48,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.9862857142857143,0.027582899168336387,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
mask_edge0,global,105,0.65,standard,48,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.9714285714285715,0.06388765649999396,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
mask_edge0,global,105,0.65,standard,48,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.9714285714285715,0.06388765649999396,0.9287749287749287,0.05553728971401118,1.0,0.0,0.9623611682435211,0.030877771164175484,0.2857142857142857,0.24743582965269675,25.0,0.0,2.0,1.7320508075688772,5.0,1.7320508075688772,0.0,0.0
gaussian_edge0,global,105,0.6,robust,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.88,0.974,0.04263214749458445,0.937037037037037,0.06879324304076559,0.992,0.017888543819998326,0.9623519337805051,0.03373666910462643,0.225,0.25617376914899,24.8,0.44721359549995765,1.8,2.04939015319192,6.2,2.04939015319192,0.2,0.447213595499958
gaussian_edge0,global,105,0.6,robust,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.9,0.974,0.04263214749458445,0.937037037037037,0.06879324304076559,0.992,0.017888543819998326,0.9623519337805051,0.03373666910462643,0.225,0.25617376914899,24.8,0.44721359549995765,1.8,2.04939015319192,6.2,2.04939015319192,0.2,0.447213595499958
gaussian_edge0,global,105,0.6,robust,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.88,0.974,0.04263214749458445,0.937037037037037,0.06879324304076559,0.992,0.017888543819998326,0.9623519337805051,0.03373666910462643,0.225,0.25617376914899,24.8,0.44721359549995765,1.8,2.04939015319192,6.2,2.04939015319192,0.2,0.447213595499958
gaussian_edge0,global,105,0.6,robust,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.9,0.974,0.04263214749458445,0.937037037037037,0.06879324304076559,0.992,0.017888543819998326,0.9623519337805051,0.03373666910462643,0.225,0.25617376914899,24.8,0.44721359549995765,1.8,2.04939015319192,6.2,2.04939015319192,0.2,0.447213595499958
gaussian_edge0,global,105,0.6,robust,40,knn,k=10,benign-q0.85,0.9789999999999999,0.03681032463861191,0.937037037037037,0.06879324304076559,0.992,0.017888543819998326,0.9623519337805051,0.03373666910462643,0.225,0.25617376914899,24.8,0.44721359549995765,1.8,2.04939015319192,6.2,2.04939015319192,0.2,0.447213595499958
gaussian_edge0,global,105,0.6,standard,40,knn,k=5,benign-q0.82,0.9789999999999999,0.03681032463861191,0.937037037037037,0.06879324304076559,0.992,0.017888543819998326,0.9623519337805051,0.03373666910462643,0.225,0.25617376914899,24.8,0.44721359549995765,1.8,2.04939015319192,6.2,2.04939015319192,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,robust,40,iforest,n=300;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.9714285714285715,0.04948716593053931,0.937037037037037,0.06879324304076559,0.992,0.017888543819998326,0.9623519337805051,0.03373666910462643,0.2571428571428571,0.29277002188455997,24.8,0.44721359549995765,1.8,2.04939015319192,5.2,2.04939015319192,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,robust,40,iforest,n=300;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.9714285714285715,0.04948716593053931,0.937037037037037,0.06879324304076559,0.992,0.017888543819998326,0.9623519337805051,0.03373666910462643,0.2571428571428571,0.29277002188455997,24.8,0.44721359549995765,1.8,2.04939015319192,5.2,2.04939015319192,0.2,0.447213595499958
gaussian_edge0,global,105,0.65,robust,40,knn,k=5,benign-q0.78,0.976,0.04206894244412789,0.937037037037037,0.06879324304076559,0.992,0.017888543819998326,0.9623519337805051,0.03373666910462643,0.2571428571428571,0.29277002188455997,24.8,0.44721359549995765,1.8,2.04939015319192,5.2,2.04939015319192,0.2,0.447213595499958
mask_edge0,global,105,0.65,standard,48,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.85,0.9691428571428571,0.06899866901999355,0.937037037037037,0.06879324304076559,0.992,0.01788854381999834,0.9623519337805051,0.03373666910462642,0.2571428571428571,0.29277002188455997,24.8,0.44721359549995815,1.8,2.04939015319192,5.2,2.04939015319192,0.2,0.447213595499958
mask_edge0,global,105,0.65,standard,48,iforest,n=500;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.9748571428571429,0.05622113771999471,0.937037037037037,0.06879324304076559,0.992,0.01788854381999834,0.9623519337805051,0.03373666910462642,0.2571428571428571,0.29277002188455997,24.8,0.44721359549995815,1.8,2.04939015319192,5.2,2.04939015319192,0.2,0.447213595499958
mask_edge0,global,105,0.65,standard,48,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.85,0.9691428571428571,0.06899866901999355,0.937037037037037,0.06879324304076559,0.992,0.01788854381999834,0.9623519337805051,0.03373666910462642,0.2571428571428571,0.29277002188455997,24.8,0.44721359549995815,1.8,2.04939015319192,5.2,2.04939015319192,0.2,0.447213595499958
mask_edge0,global,105,0.65,standard,48,iforest,n=500;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.9748571428571429,0.05622113771999471,0.937037037037037,0.06879324304076559,0.992,0.01788854381999834,0.9623519337805051,0.03373666910462642,0.2571428571428571,0.29277002188455997,24.8,0.44721359549995815,1.8,2.04939015319192,5.2,2.04939015319192,0.2,0.447213595499958
gaussian_edge0,global,95,0.55,robust,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.9834285714285714,0.015439149812692931,0.9284780991677544,0.05452959977775958,1.0,0.0,0.9622505541484454,0.0292814351458778,0.14285714285714285,0.1129384878631564,25.0,0.0,2.0,1.5811388300841898,12.0,1.5811388300841898,0.0,0.0
gaussian_edge0,global,95,0.55,robust,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.9834285714285714,0.015439149812692931,0.9284780991677544,0.05452959977775958,1.0,0.0,0.9622505541484454,0.0292814351458778,0.14285714285714285,0.1129384878631564,25.0,0.0,2.0,1.5811388300841898,12.0,1.5811388300841898,0.0,0.0
mask_edge0,global,95,0.6,robust,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.82,0.9853333333333334,0.029211869733608863,0.9284780991677544,0.05452959977775958,1.0,0.0,0.9622505541484454,0.02928143514587781,0.16666666666666666,0.13176156917368248,25.0,0.0,2.0,1.5811388300841898,10.0,1.5811388300841895,0.0,0.0
mask_edge0,global,95,0.6,robust,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.82,0.9853333333333334,0.029211869733608863,0.9284780991677544,0.05452959977775958,1.0,0.0,0.9622505541484454,0.02928143514587781,0.16666666666666666,0.13176156917368248,25.0,0.0,2.0,1.5811388300841898,10.0,1.5811388300841895,0.0,0.0
gaussian_edge0,global,100,0.55,robust,32,iforest,n=500;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.9752727272727272,0.03764997557976665,0.9284780991677544,0.05452959977775961,1.0,0.0,0.9622505541484454,0.02928143514587781,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841895,0.0,0.0
gaussian_edge0,global,100,0.55,robust,32,iforest,n=500;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.82,0.9752727272727272,0.03764997557976665,0.9284780991677544,0.05452959977775961,1.0,0.0,0.9622505541484454,0.02928143514587781,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841895,0.0,0.0
mask_edge0,global,100,0.55,robust,40,knn,k=10,benign-q0.78,0.9854545454545454,0.02684513283678802,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,robust,40,knn,k=15,benign-q0.78,0.9854545454545454,0.02684513283678802,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,robust,40,knn,k=5,benign-q0.78,0.9854545454545454,0.02684513283678802,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,standard,40,iforest,n=200;max_samples=1.0;max_features=1.0;bootstrap=False,benign-q0.78,0.9825454545454544,0.0330689237654972,0.9284780991677544,0.05452959977775958,1.0,0.0,0.9622505541484454,0.02928143514587781,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841895,0.0,0.0
mask_edge0,global,100,0.55,standard,40,iforest,n=200;max_samples=auto;max_features=1.0;bootstrap=False,benign-q0.78,0.9825454545454544,0.0330689237654972,0.9284780991677544,0.05452959977775958,1.0,0.0,0.9622505541484454,0.02928143514587781,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841895,0.0,0.0
mask_edge0,global,100,0.55,standard,40,knn,k=10,benign-q0.78,0.9854545454545454,0.02684513283678802,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,standard,40,knn,k=15,benign-q0.78,0.9847272727272728,0.02677114519171778,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,standard,40,knn,k=15,benign-q0.8,0.9847272727272728,0.02677114519171778,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.78,0.9883636363636363,0.022178837355602773,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.8,0.9883636363636363,0.022178837355602773,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,standard,48,iforest,n=200;max_samples=1.0;max_features=0.75;bootstrap=False,benign-q0.82,0.9883636363636363,0.022178837355602773,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.78,0.9883636363636363,0.022178837355602773,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
mask_edge0,global,100,0.55,standard,48,iforest,n=200;max_samples=auto;max_features=0.75;bootstrap=False,benign-q0.8,0.9883636363636363,0.022178837355602773,0.9284780991677544,0.05452959977775959,1.0,0.0,0.9622505541484454,0.029281435145877815,0.18181818181818182,0.14373989364401724,25.0,0.0,2.0,1.5811388300841898,9.0,1.5811388300841898,0.0,0.0
